pmid,title,year,journal,pubtypes,query_lanes,modules,priority,screening_decision,screening_reason,claim_extraction_candidate,pubmed_url
32354264,Mapping Symptom Clusters to Circuits: Toward Personalizing TMS Targets to Improve Treatment Outcomes in Depression.,2020,The American journal of psychiatry,Editorial; Comment,master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; technician_equipment_localization,mechanisms; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32354264/
32353486,Do nociceptive stimulation intensity and temporal predictability influence pain-induced corticospinal excitability modulation?,2020,NeuroImage,"Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; safety_side_effects_sensations; technician_equipment_localization,safety_side_effects; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32353486/
32351412,Dissociable Effects of Theta-Burst Repeated Transcranial Magnetic Stimulation to the Inferior Frontal Gyrus on Inhibitory Control in Nicotine Addiction.,2020,Frontiers in psychiatry,Journal Article,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32351412/
32349366,Site-Specific Effects of Online rTMS during a Working Memory Task in Healthy Older Adults.,2020,Brain sciences,Journal Article,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32349366/
32338233,Differentiating depression and ADHD without depression in adults with processing-speed measures.,2020,Acta neuropsychiatrica,Journal Article; Randomized Controlled Trial,master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications,patient_faq_adherence; state_factors; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/32338233/
32335328,When differences matter: rTMS/fMRI reveals how differences in dispositional empathy translate to distinct neural underpinnings of self-other distinction in empathy.,2020,Cortex; a journal devoted to the study of the nervous system and behavior,"Journal Article; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32335328/
32330914,TMS activation site estimation using multiscale realistic head models.,2020,Journal of neural engineering,"Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32330914/
32323203,Anterior Cingulate Cortex Implants for Alcohol Addiction: A Feasibility Study.,2020,Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics,"Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; medication_sleep_caffeine_state; safety_side_effects_sensations,safety_side_effects; patient_faq_adherence; state_factors,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/32323203/
32322929,Effect of conditioning and test stimulus intensity on cortical excitability using triad-conditioning transcranial magnetic stimulation.,2020,Experimental brain research,Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,mechanisms; patient_faq_adherence; state_factors,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32322929/
32321651,Multifocal transcranial stimulation in chronic ischemic stroke: A phase 1/2a randomized trial.,2020,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,"Clinical Trial, Phase I; Clinical Trial, Phase II; Journal Article; Randomized Controlled Trial",dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations,mechanisms; safety_side_effects; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/32321651/
32320387,Drugs for Depression.,2020,The Medical letter on drugs and therapeutics,Journal Article,master_tms_not_animal_only; medication_sleep_caffeine_state; safety_side_effects_sensations,safety_side_effects; patient_faq_adherence; state_factors; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32320387/
32319673,"Neuronavigation-Guided rTMS for the Treatment of Depressive Patients With Suicidal Ideation: A Double-Blind, Randomized, Sham-Controlled Trial.",2020,Clinical pharmacology and therapeutics,"Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",clinical_depression_protocols; dosing_protocol_variants; master_tms_not_animal_only; psychiatric_indications; technician_equipment_localization,technician_workflow; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/32319673/
32318818,"White matter characteristics of motor, sensory and interhemispheric tracts underlying impaired upper limb function in children with unilateral cerebral palsy.",2020,Brain structure & function,Journal Article,dosing_protocol_variants; master_tms_not_animal_only; technician_equipment_localization,technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32318818/
32318103,Effects of Rubber Hand Illusion and Excitatory Theta Burst Stimulation on Tactile Sensation: A Pilot Study.,2020,Neural plasticity,"Journal Article; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; safety_side_effects_sensations,mechanisms; safety_side_effects; patient_faq_adherence; state_factors; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32318103/
32317954,Safety Study of Combination Treatment: Deep Brain Stimulation and Transcranial Magnetic Stimulation.,2020,Frontiers in human neuroscience,Journal Article,master_tms_not_animal_only; safety_side_effects_sensations,safety_side_effects,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32317954/
32311411,Acute Exercise Protects Newly Formed Motor Memories Against rTMS-induced Interference Targeting Primary Motor Cortex.,2020,Neuroscience,"Journal Article; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32311411/
32309882,"The effect of repetitive transcranial magnetic stimulation on food choice-related self-control in patients with severe, enduring anorexia nervosa.",2020,The International journal of eating disorders,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; technician_equipment_localization,technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32309882/
32308632,Anatomical Connectivity-Based Strategy for Targeting Transcranial Magnetic Stimulation as Antidepressant Therapy.,2020,Frontiers in psychiatry,Journal Article,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32308632/
32307408,[Cholinergic profile as a target of rational therapy of central nervous system diseases and injuries].,2020,Zhurnal nevrologii i psikhiatrii imeni S.S. Korsakova,Journal Article,master_tms_not_animal_only; technician_equipment_localization,technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32307408/
32304844,Evidence for normal intracortical inhibitory recruitment properties in cervical dystonia.,2020,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,mechanisms; patient_faq_adherence; state_factors; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32304844/
32300814,Are non-invasive brain stimulation techniques effective in the treatment of chronic pain? - A Cochrane Review Summary with commentary.,2020,Journal of rehabilitation medicine,Journal Article,master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,safety_side_effects; protocol_literacy; guidelines_reviews,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32300814/
32299338,Short-latency afferent inhibition and somato-sensory evoked potentials during the migraine cycle: surrogate markers of a cycling cholinergic thalamo-cortical drive?,2020,The journal of headache and pain,Journal Article,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; safety_side_effects; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32299338/
32298662,Differential corticomotor mechanisms of ankle motor control in post stroke individuals with and without motor evoked potentials.,2020,Brain research,"Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural",master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/32298662/
32292383,Single-Session of Combined tDCS-TMS May Increase Therapeutic Effects in Subjects With Tinnitus.,2020,Frontiers in neurology,Case Reports; Journal Article,master_tms_not_animal_only; psychiatric_indications; technician_equipment_localization,technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32292383/
32292098,"High-intensity, low-frequency repetitive transcranial magnetic stimulation enhances excitability of the human corticospinal pathway.",2020,Journal of neurophysiology,"Journal Article; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32292098/
32289724,Transcranial magnetic stimulation and functional magnet resonance imaging evaluation of adductor spasmodic dysphonia during phonation.,2020,Brain stimulation,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,mechanisms; patient_faq_adherence; state_factors; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32289724/
32289723,Rotational field TMS: Comparison with conventional TMS based on motor evoked potentials and thresholds in the hand and leg motor cortices.,2020,Brain stimulation,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32289723/
32289722,TMS brain mapping of the pharyngeal cortical representation in healthy subjects.,2020,Brain stimulation,"Journal Article; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32289722/
32289718,Safety of single-pulse TMS in two infants with implanted patent ductus arteriosus closure devices.,2020,Brain stimulation,"Letter; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; safety_side_effects_sensations,safety_side_effects,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32289718/
32289716,Depressive symptom trajectories associated with standard and accelerated rTMS.,2020,Brain stimulation,"Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",clinical_depression_protocols; dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/32289716/
32289715,"A randomized, double blind, sham-controlled trial of repetitive transcranial magnetic stimulation (rTMS) in the treatment of negative symptoms in schizophrenia.",2020,Brain stimulation,"Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",clinical_depression_protocols; dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/32289715/
32289708,Rapid motor cortical reorganization following subacute spinal cord dysfunction.,2020,Brain stimulation,Case Reports; Journal Article,master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32289708/
32289701,Treatment-emergent mania with psychosis in bipolar depression with left intermittent theta-burst rTMS.,2020,Brain stimulation,"Letter; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,safety_side_effects; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32289701/
32289699,Benzodiazepine use and response to repetitive transcranial magnetic stimulation in Major Depressive Disorder.,2020,Brain stimulation,"Letter; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications,patient_faq_adherence; state_factors; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32289699/
32289684,"A new, open-source 3D-printed transcranial magnetic stimulation (TMS) coil tracker holder for double blind, sham-controlled neuronavigation studies.",2020,Brain stimulation,"Letter; Research Support, U.S. Gov't, Non-P.H.S.",master_tms_not_animal_only; technician_equipment_localization,technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32289684/
32289678,Safety and tolerability of transcranial magnetic and direct current stimulation in children: Prospective single center evidence from 3.5 million stimulations.,2020,Brain stimulation,"Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; patient_experience_adherence_state; psychiatric_indications; safety_side_effects_sensations,safety_side_effects; patient_faq_adherence; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32289678/
32289676,Effect of repetitive transcranial magnetic stimulation on altered perception of One's own face.,2020,Brain stimulation,"Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; safety_side_effects_sensations,mechanisms; safety_side_effects; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/32289676/
32289673,"Treatment of Executive Function Deficits in autism spectrum disorder with repetitive transcranial magnetic stimulation: A double-blind, sham-controlled, pilot trial.",2020,Brain stimulation,"Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; patient_experience_adherence_state; safety_side_effects_sensations; technician_equipment_localization,safety_side_effects; patient_faq_adherence; technician_workflow; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/32289673/
32284337,Sensorimotor Expectations Bias Motor Resonance during Observation of Object Lifting: The Causal Role of pSTS.,2020,The Journal of neuroscience : the official journal of the Society for Neuroscience,"Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32284337/
32284289,Non-invasive brain stimulation and kinesiotherapy for treatment of focal dystonia: Instrumental analysis of three cases.,2020,Journal of clinical neuroscience : official journal of the Neurosurgical Society of Australasia,Case Reports; Journal Article,master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32284289/
32275881,Causal Evidence for a Role of Theta and Alpha Oscillations in the Control of Working Memory.,2020,Current biology : CB,"Journal Article; Research Support, N.I.H., Extramural; Research Support, U.S. Gov't, Non-P.H.S.",master_tms_not_animal_only; technician_equipment_localization,technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32275881/
32275215,Two-week rTMS-induced neuroimaging changes measured with fMRI in depression.,2020,Journal of affective disorders,"Journal Article; Research Support, Non-U.S. Gov't",dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; technician_equipment_localization,mechanisms; technician_workflow; protocol_literacy; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32275215/
32274520,Reward-driven enhancements in motor control are robust to TMS manipulation.,2020,Experimental brain research,Journal Article,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,mechanisms; patient_faq_adherence; state_factors; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32274520/
32273837,Twice-Daily Theta Burst Stimulation of the Dorsolateral Prefrontal Cortex Reduces Methamphetamine Craving: A Pilot Study.,2020,Frontiers in neuroscience,Journal Article,dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,mechanisms; safety_side_effects; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32273837/
32272591,"""Paralympic Brain"". Compensation and Reorganization of a Damaged Human Brain with Intensive Physical Training.",2020,"Sports (Basel, Switzerland)",Case Reports; Journal Article,master_tms_not_animal_only; technician_equipment_localization,technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32272591/
32269518,Establishing a Causal Role for Medial Prefrontal Cortex in Reality Monitoring.,2020,Frontiers in human neuroscience,Journal Article,dosing_protocol_variants; master_tms_not_animal_only; patient_experience_adherence_state; safety_side_effects_sensations; technician_equipment_localization,safety_side_effects; patient_faq_adherence; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32269518/
32268978,iTBS to Relieve Depression and Executive Dysfunction in Older Adults: An Open Label Study.,2020,The American journal of geriatric psychiatry : official journal of the American Association for Geriatric Psychiatry,"Clinical Trial; Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,safety_side_effects; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/32268978/
32266976,Induction of plasticity in the human motor system by motor imagery and transcranial magnetic stimulation.,2020,The Journal of physiology,"Journal Article; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,mechanisms; patient_faq_adherence; state_factors; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32266976/
32266318,Testing network properties of episodic memory using non-invasive brain stimulation.,2020,Current opinion in behavioral sciences,Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32266318/
32265624,High-Frequency rTMS of the Motor Cortex Modulates Cerebellar and Widespread Activity as Revealed by SVM.,2020,Frontiers in neuroscience,Journal Article,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32265624/
32257555,Integrating navigated transcranial magnetic stimulation motor mapping in hypofractionated and single-dose gamma knife radiosurgery: A two-patient case series and a review of literature.,2020,Surgical neurology international,Case Reports; Journal Article,dosing_protocol_variants; master_tms_not_animal_only; safety_side_effects_sensations,safety_side_effects; protocol_literacy; guidelines_reviews,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32257555/
32256324,Interhemispheric and Intrahemispheric Connectivity From the Left Pars Opercularis Within the Language Network Is Modulated by Transcranial Stimulation in Healthy Subjects.,2020,Frontiers in human neuroscience,Journal Article,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32256324/
32253636,Interhemispheric asymmetry of the motor cortex excitability in stroke: relationship with sensory-motor impairment and injury chronicity.,2020,Neurological sciences : official journal of the Italian Neurological Society and of the Italian Society of Clinical Neurophysiology,Journal Article,master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32253636/
32252720,Sleep quality improves during treatment with repetitive transcranial magnetic stimulation (rTMS) in patients with cocaine use disorder: a retrospective observational study.,2020,BMC psychiatry,"Journal Article; Observational Study; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32252720/
32248820,Cost-utility analysis of curative and maintenance repetitive transcranial magnetic stimulation (rTMS) for treatment-resistant unipolar depression: a randomized controlled trial protocol.,2020,Trials,Clinical Trial Protocol; Journal Article,clinical_depression_protocols; dosing_protocol_variants; master_tms_not_animal_only; psychiatric_indications,protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/32248820/
32246187,Motor and spatial representations of action: corticospinal excitability in M1 after training with a bimanual skill.,2020,Experimental brain research,Journal Article,master_tms_not_animal_only; technician_equipment_localization,technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32246187/
32244044,Task-dependent modulation of corticospinal excitability and inhibition following strength training.,2020,Journal of electromyography and kinesiology : official journal of the International Society of Electrophysiological Kinesiology,Journal Article; Randomized Controlled Trial,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/32244044/
32235065,A software toolkit for TMS electric-field modeling with boundary element fast multipole method: an efficient MATLAB implementation.,2020,Journal of neural engineering,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32235065/
32232540,The effects of unilateral and bilateral cerebellar rTMS on human pharyngeal motor cortical activity and swallowing behavior.,2020,Experimental brain research,Journal Article; Randomized Controlled Trial,dosing_protocol_variants; master_tms_not_animal_only,protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/32232540/
32232044,"Upregulation of RND3 Affects Trophoblast Proliferation, Apoptosis, and Migration at the Maternal-Fetal Interface.",2020,Frontiers in cell and developmental biology,Journal Article,dosing_protocol_variants; master_tms_not_animal_only; technician_equipment_localization,technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32232044/
32222776,Primary motor cortex function and motor skill acquisition: insights from threshold-hunting TMS.,2020,Experimental brain research,Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32222776/
32220156,How Can Measurement-Based Care Help Improve Treatment Outcomes for Major Depressive Disorder in Primary Care?,2020,The Journal of clinical psychiatry,"Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications; safety_side_effects_sensations,safety_side_effects; patient_faq_adherence; state_factors; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32220156/
32218749,The Effect of Intermittent Theta Burst Stimulation (iTBS) in Patients With Alcohol Use Disorder: Study Protocol for a Randomized Controlled Trial.,2020,Frontiers in psychiatry,Journal Article,dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,mechanisms; safety_side_effects; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/32218749/
32210909,Mirror Movements in Amyotrophic Lateral Sclerosis: A Combined Study Using Diffusion Tensor Imaging and Transcranial Magnetic Stimulation.,2020,Frontiers in neurology,Journal Article,master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32210909/
32210853,"Crossing Death Valley: Bringing Neurotechnology to Psychiatric Clinics in Alberta, Canada.",2020,Frontiers in psychiatry,Journal Article,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; technician_equipment_localization,mechanisms; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32210853/
32210177,Effects of Repetitive Transcranial Magnetic Stimulation (rTMS) Combined with Aerobic Exercise on the Recovery of Motor Function in Ischemic Stroke Rat Model.,2020,Brain sciences,Journal Article,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/32210177/
